"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"23.03.2021","7,9143","7,9416","8,0424","7,8293","","-0,38%"
"23.03.2021","7,9442","7,8056","7,9661","7,6700","","0,08%"
"22.03.2021","7,9380","7,7635","7,9621","7,6884","","1,75%"
"22.03.2021","7,8013","7,2215","8,1795","7,2205","","0,48%"
"21.03.2021","7,7639","7,2165","8,4770","7,2165","","7,55%"
"19.03.2021","7,2190","7,3250","7,3678","7,1917","","0,07%"
"18.03.2021","7,2140","7,3221","7,3620","7,1882","","-1,53%"
"18.03.2021","7,3260","7,5074","7,5698","7,2905","","0,05%"
"17.03.2021","7,3223","7,4892","7,5626","7,2829","","-2,42%"
"17.03.2021","7,5037","7,4920","7,6363","7,4735","","0,11%"
"16.03.2021","7,4953","7,4925","7,6406","7,4730","","-0,01%"
"16.03.2021","7,4957","7,5378","7,5504","7,4660","","0,04%"
"15.03.2021","7,4926","7,5317","7,5473","7,4630","","-0,58%"
"15.03.2021","7,5366","7,5635","7,6208","7,4930","","0,08%"
"14.03.2021","7,5303","7,5535","7,6168","7,4895","","-0,44%"
"12.03.2021","7,5636","7,4703","7,6202","7,4636","","0,13%"
"11.03.2021","7,5535","7,4696","7,6152","7,4598","","1,00%"
"11.03.2021","7,4783","7,5131","7,5677","7,4381","","0,20%"
"10.03.2021","7,4632","7,5093","7,5522","7,4225","","-0,52%"
"10.03.2021","7,5024","7,6170","7,6698","7,4911","","0,08%"
"09.03.2021","7,4962","7,5956","7,6681","7,4833","","-1,58%"
"09.03.2021","7,6166","7,7465","7,7859","7,5850","","0,10%"
"08.03.2021","7,6092","7,7336","7,7826","7,5815","","-2,09%"
"08.03.2021","7,7718","7,5350","7,7791","7,5030","","0,49%"
"07.03.2021","7,7336","7,5348","7,7810","7,4975","","2,58%"
"05.03.2021","7,5388","7,5069","7,5822","7,4620","","0,05%"
"04.03.2021","7,5348","7,5029","7,5803","7,4635","","0,41%"
"04.03.2021","7,5039","7,4618","7,5789","7,4010","","0,37%"
"03.03.2021","7,4764","7,4453","7,5816","7,3987","","0,20%"
"03.03.2021","7,4615","7,3552","7,5014","7,2895","","0,22%"
"02.03.2021","7,4453","7,3352","7,4964","7,2873","","1,27%"
"02.03.2021","7,3522","7,2838","7,4236","7,2722","","0,07%"
"01.03.2021","7,3472","7,2717","7,4204","7,2687","","0,77%"
"01.03.2021","7,2909","7,4359","7,4386","7,2258","","0,13%"
"28.02.2021","7,2813","7,4226","7,4549","7,2133","","-1,94%"
"26.02.2021","7,4253","7,3395","7,4866","7,2927","","0,04%"
"25.02.2021","7,4221","7,3292","7,4845","7,2945","","1,13%"
"25.02.2021","7,3395","7,1699","7,4395","7,1545","","0,14%"
"24.02.2021","7,3292","7,1607","7,4347","7,1510","","2,24%"
"24.02.2021","7,1684","7,1054","7,2511","7,0715","","0,05%"
"23.02.2021","7,1651","7,1063","7,2487","7,0694","","0,82%"
"23.02.2021","7,1070","7,0231","7,1193","7,0030","","0,02%"
"22.02.2021","7,1054","7,0103","7,1143","7,0015","","1,22%"
"22.02.2021","7,0194","6,9665","7,0900","6,9597","","0,03%"
"21.02.2021","7,0171","6,9532","7,0874","6,9489","","0,77%"
"19.02.2021","6,9637","6,9719","7,0037","6,9470","","0,15%"
"18.02.2021","6,9532","6,9707","6,9994","6,9435","","-0,21%"
"18.02.2021","6,9678","6,9758","7,0177","6,9260","","-0,05%"
"17.02.2021","6,9711","6,9664","7,0093","6,9195","","-0,04%"
"17.02.2021","6,9737","6,9941","7,0614","6,9570","","0,02%"
"16.02.2021","6,9725","6,9698","7,0585","6,9535","","-0,27%"
"16.02.2021","6,9913","6,9616","7,0216","6,8860","","0,10%"
"15.02.2021","6,9841","6,9603","7,0176","6,8825","","0,30%"
"15.02.2021","6,9634","7,0366","7,0377","6,9450","","0,09%"
"14.02.2021","6,9573","7,0320","7,0452","6,9415","","-1,13%"
"12.02.2021","7,0369","7,0224","7,0507","7,0025","","0,07%"
"11.02.2021","7,0319","7,0238","7,0475","6,9990","","0,09%"
"11.02.2021","7,0255","7,0619","7,0678","7,0010","","0,03%"
"10.02.2021","7,0235","7,0528","7,0652","7,0005","","-0,54%"
"10.02.2021","7,0618","7,0695","7,0945","7,0341","","0,08%"
"09.02.2021","7,0560","7,0588","7,0860","7,0325","","-0,13%"
"09.02.2021","7,0649","7,0761","7,1441","7,0648","","0,06%"
"08.02.2021","7,0608","7,0730","7,1418","7,0606","","-0,15%"
"08.02.2021","7,0713","7,0593","7,1254","7,0212","","0,09%"
"07.02.2021","7,0648","7,0443","7,1219","7,0185","","0,16%"
"05.02.2021","7,0538","7,1392","7,1499","7,0305","","0,07%"
"04.02.2021","7,0488","7,1343","7,1481","7,0281","","-1,24%"
"04.02.2021","7,1373","7,1615","7,1783","7,0940","","0,02%"
"03.02.2021","7,1357","7,1478","7,1761","7,0981","","-0,37%"
"03.02.2021","7,1620","7,1977","7,2060","7,1170","","0,13%"
"02.02.2021","7,1526","7,1850","7,2023","7,1135","","-0,61%"
"02.02.2021","7,1967","7,1920","7,2057","7,0830","","0,14%"
"01.02.2021","7,1865","7,1869","7,2044","7,0795","","-0,11%"
"01.02.2021","7,1946","7,3164","7,3166","7,1586","","0,10%"
"31.01.2021","7,1876","7,3102","7,3146","7,1538","","-1,74%"
"29.01.2021","7,3149","7,3430","7,3890","7,2670","","0,06%"
"28.01.2021","7,3102","7,3417","7,3856","7,2635","","-0,41%"
"28.01.2021","7,3406","7,3987","7,4385","7,3306","","-0,10%"
"27.01.2021","7,3481","7,3911","7,4323","7,3247","","-0,66%"
"27.01.2021","7,3968","7,3474","7,4172","7,3320","","0,07%"
"26.01.2021","7,3918","7,3513","7,4131","7,3325","","0,60%"
"26.01.2021","7,3479","7,4065","7,4371","7,3280","","0,10%"
"25.01.2021","7,3402","7,4015","7,4335","7,3265","","-0,93%"
"25.01.2021","7,4090","7,4147","7,4306","7,3640","","0,15%"
"24.01.2021","7,3977","7,4072","7,4255","7,3605","","-0,23%"
"22.01.2021","7,4146","7,3674","7,4449","7,3610","","0,10%"
"21.01.2021","7,4072","7,3634","7,4420","7,3605","","0,53%"
"21.01.2021","7,3685","7,4230","7,4267","7,3439","","0,02%"
"20.01.2021","7,3669","7,4139","7,4227","7,3405","","-0,74%"
"20.01.2021","7,4219","7,4760","7,4862","7,3845","","0,11%"
"19.01.2021","7,4139","7,4783","7,4812","7,3810","","-0,81%"
"19.01.2021","7,4741","7,4828","7,4907","7,4110","","0,04%"
"18.01.2021","7,4711","7,4768","7,4862","7,4080","","-0,14%"
"18.01.2021","7,4818","7,4729","7,5452","7,4495","","-0,03%"
"17.01.2021","7,4837","7,4733","7,5416","7,4447","","0,11%"
"15.01.2021","7,4753","7,3460","7,5107","7,3390","","0,38%"
"14.01.2021","7,4468","7,3632","7,5090","7,3455","","1,02%"
"14.01.2021","7,3719","7,4014","7,4561","7,3452","","0,03%"
"13.01.2021","7,3699","7,3993","7,4554","7,3470","","-0,49%"
"13.01.2021","7,4064","7,4611","7,4861","7,3953","","0,05%"
"12.01.2021","7,4028","7,4446","7,4731","7,3837","","-0,68%"
"12.01.2021","7,4532","7,4791","7,5205","7,4172","","0,13%"
"11.01.2021","7,4433","7,4763","7,5189","7,4145","","-0,47%"
"11.01.2021","7,4781","7,3536","7,5249","7,3536","","0,06%"
"10.01.2021","7,4733","7,3626","7,5217","7,3289","","1,32%"
"08.01.2021","7,3762","7,3200","7,4154","7,2999","","0,18%"
"07.01.2021","7,3626","7,3151","7,4128","7,2965","","0,58%"
"07.01.2021","7,3198","7,3086","7,3952","7,2364","","0,04%"
"06.01.2021","7,3169","7,2940","7,3917","7,2330","","0,14%"
"06.01.2021","7,3067","7,3826","7,3929","7,2652","","0,07%"
"05.01.2021","7,3019","7,3816","7,3909","7,2654","","-1,20%"
"05.01.2021","7,3906","7,4293","7,4361","7,3570","","0,08%"
"04.01.2021","7,3844","7,4273","7,4314","7,3535","","-0,54%"
"04.01.2021","7,4248","7,4403","7,4470","7,3400","","0,09%"
"03.01.2021","7,4184","7,4257","7,4420","7,3365","","-0,28%"
"01.01.2021","7,4392","7,4392","7,4392","7,4392","","0,18%"
