"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"31.03.2020","6,6143","6,5786","6,6221","6,5482","","0,01%"
"30.03.2020","6,6139","6,5676","6,6189","6,5490","","0,56%"
"30.03.2020","6,5773","6,4579","6,5923","6,4449","","0,18%"
"29.03.2020","6,5652","6,4530","6,5882","6,4413","","1,71%"
"27.03.2020","6,4550","6,3962","6,4708","6,3855","","0,03%"
"26.03.2020","6,4530","6,3930","6,4700","6,3875","","0,86%"
"26.03.2020","6,3979","6,4163","6,5083","6,3805","","0,09%"
"25.03.2020","6,3920","6,4124","6,5048","6,3805","","-0,39%"
"25.03.2020","6,4169","6,4230","6,4731","6,3769","","0,01%"
"24.03.2020","6,4161","6,4214","6,4691","6,3765","","-0,07%"
"24.03.2020","6,4203","6,5615","6,5670","6,3914","","0,15%"
"23.03.2020","6,4109","6,5552","6,5632","6,3936","","-2,30%"
"23.03.2020","6,5617","6,5545","6,6138","6,5431","","0,10%"
"22.03.2020","6,5552","6,5512","6,6090","6,5258","","0,04%"
"20.03.2020","6,5525","6,5418","6,5649","6,4528","","0,08%"
"19.03.2020","6,5472","6,5432","6,5659","6,4548","","0,05%"
"19.03.2020","6,5439","6,4878","6,5548","6,4653","","0,05%"
"18.03.2020","6,5403","6,4694","6,5500","6,4606","","0,84%"
"18.03.2020","6,4858","6,3920","6,4995","6,3870","","0,11%"
"17.03.2020","6,4786","6,3956","6,4965","6,3878","","1,27%"
"17.03.2020","6,3974","6,4313","6,4980","6,3780","","0,04%"
"16.03.2020","6,3951","6,4222","6,4944","6,3770","","-0,57%"
"16.03.2020","6,4315","6,3310","6,4465","6,2780","","0,15%"
"15.03.2020","6,4222","6,3210","6,4425","6,2780","","1,42%"
"13.03.2020","6,3321","6,3139","6,3392","6,2400","","0,06%"
"12.03.2020","6,3283","6,3098","6,3390","6,2430","","0,20%"
"12.03.2020","6,3159","6,2089","6,3210","6,2027","","0,07%"
"11.03.2020","6,3118","6,2116","6,3197","6,2050","","1,65%"
"11.03.2020","6,2091","6,1584","6,2141","6,1245","","-0,03%"
"10.03.2020","6,2108","6,1758","6,2172","6,1250","","0,87%"
"10.03.2020","6,1575","6,1485","6,1725","6,0996","","-0,30%"
"09.03.2020","6,1757","6,1525","6,1757","6,0970","","0,51%"
"09.03.2020","6,1442","6,0919","6,1951","6,0833","","-0,16%"
"08.03.2020","6,1538","6,0917","6,2029","6,0855","","1,02%"
"06.03.2020","6,0919","6,1097","6,1296","6,0645","","0,03%"
"05.03.2020","6,0899","6,1049","6,1284","6,0680","","-0,34%"
"05.03.2020","6,1105","6,0785","6,1354","6,0527","","0,01%"
"04.03.2020","6,1097","6,0746","6,1337","6,0648","","0,53%"
"04.03.2020","6,0773","6,1058","6,1472","6,0547","","0,07%"
"03.03.2020","6,0731","6,1031","6,1461","6,0580","","-0,56%"
"03.03.2020","6,1070","6,1779","6,2248","6,0307","","0,06%"
"02.03.2020","6,1034","6,1623","6,2213","6,0308","","-1,15%"
"02.03.2020","6,1743","6,2453","6,2615","6,1575","","0,05%"
"01.03.2020","6,1713","6,2435","6,2588","6,1585","","-1,14%"
"28.02.2020","6,2427","6,2110","6,2605","6,1950","","0,09%"
"27.02.2020","6,2371","6,2069","6,2565","6,1960","","0,47%"
"27.02.2020","6,2078","6,1570","6,2115","6,1452","","0,02%"
"26.02.2020","6,2067","6,1564","6,2082","6,1490","","0,77%"
"26.02.2020","6,1590","6,1441","6,1674","6,1360","","0,07%"
"25.02.2020","6,1547","6,1438","6,1639","6,1360","","0,17%"
"25.02.2020","6,1441","6,1189","6,1611","6,0659","","0,05%"
"24.02.2020","6,1413","6,1144","6,1587","6,0660","","0,39%"
"24.02.2020","6,1177","6,0962","6,1624","6,0932","","0,05%"
"23.02.2020","6,1144","6,0963","6,1603","6,0935","","0,30%"
"21.02.2020","6,0964","6,1002","6,1289","6,0870","","0,00%"
"20.02.2020","6,0963","6,0945","6,1251","6,0840","","-0,07%"
"20.02.2020","6,1004","6,0825","6,1114","6,0760","","0,07%"
"19.02.2020","6,0959","6,0815","6,1077","6,0760","","0,22%"
"19.02.2020","6,0823","6,0629","6,0892","6,0447","","0,05%"
"18.02.2020","6,0790","6,0590","6,0869","6,0460","","0,24%"
"18.02.2020","6,0642","6,0455","6,0765","6,0410","","0,08%"
"17.02.2020","6,0595","6,0406","6,0725","6,0406","","0,24%"
"17.02.2020","6,0449","6,0542","6,0602","6,0332","","0,04%"
"16.02.2020","6,0427","6,0550","6,0571","6,0350","","-0,13%"
"14.02.2020","6,0505","6,0377","6,0683","6,0311","","-0,08%"
"13.02.2020","6,0550","6,0374","6,0678","6,0336","","0,24%"
"13.02.2020","6,0405","6,0480","6,0686","6,0353","","0,09%"
"12.02.2020","6,0352","6,0446","6,0649","6,0350","","-0,11%"
"12.02.2020","6,0420","6,0130","6,0670","5,9960","","-0,03%"
"11.02.2020","6,0437","6,0100","6,0655","5,9980","","0,45%"
"11.02.2020","6,0163","6,0098","6,0501","5,9985","","0,22%"
"10.02.2020","6,0029","6,0075","6,0501","6,0015","","-0,13%"
"10.02.2020","6,0108","6,0164","6,0257","5,9720","","0,10%"
"09.02.2020","6,0048","6,0100","6,0249","5,9740","","-0,17%"
"07.02.2020","6,0153","5,9869","6,0476","5,9725","","0,02%"
"06.02.2020","6,0143","5,9858","6,0480","5,9760","","0,45%"
"06.02.2020","5,9874","5,9803","5,9900","5,9726","","0,03%"
"05.02.2020","5,9858","5,9812","5,9889","5,9750","","0,05%"
"05.02.2020","5,9827","5,9820","5,9920","5,9688","","0,05%"
"04.02.2020","5,9799","5,9778","5,9893","5,9700","","0,00%"
"04.02.2020","5,9801","5,9843","5,9888","5,9575","","0,04%"
"03.02.2020","5,9778","5,9831","5,9868","5,9590","","-0,11%"
"03.02.2020","5,9844","5,9829","5,9876","5,9729","","0,01%"
"02.02.2020","5,9839","5,9681","5,9865","5,9681","","0,03%"
"31.01.2020","5,9822","5,9727","5,9870","5,9639","","0,02%"
"30.01.2020","5,9812","5,9746","5,9866","5,9629","","0,15%"
"30.01.2020","5,9725","5,9617","5,9934","5,9563","","0,05%"
"29.01.2020","5,9698","5,9587","5,9873","5,9547","","0,22%"
"29.01.2020","5,9567","5,9409","5,9753","5,9327","","0,00%"
"28.01.2020","5,9566","5,9398","5,9729","5,9335","","0,27%"
"28.01.2020","5,9403","5,9422","5,9537","5,9260","","0,01%"
"27.01.2020","5,9396","5,9423","5,9527","5,9280","","-0,07%"
"27.01.2020","5,9440","5,9392","5,9574","5,9290","","0,09%"
"26.01.2020","5,9389","5,9381","5,9576","5,9320","","0,00%"
"24.01.2020","5,9391","5,9314","5,9478","5,9170","","0,02%"
"23.01.2020","5,9378","5,9323","5,9475","5,9200","","0,06%"
"23.01.2020","5,9344","5,9220","5,9495","5,8994","","0,04%"
"22.01.2020","5,9323","5,9228","5,9474","5,9010","","0,17%"
"22.01.2020","5,9222","5,9405","5,9479","5,9150","","0,02%"
"21.01.2020","5,9209","5,9359","5,9444","5,9150","","-0,28%"
"21.01.2020","5,9376","5,9122","5,9416","5,9107","","0,05%"
"20.01.2020","5,9348","5,9111","5,9386","5,9111","","0,37%"
"20.01.2020","5,9132","5,8810","5,9218","5,8810","","0,06%"
"19.01.2020","5,9099","5,8898","5,9191","5,8820","","0,32%"
"17.01.2020","5,8908","5,8574","5,9106","5,8410","","0,09%"
"16.01.2020","5,8857","5,8581","5,9124","5,8440","","0,44%"
"16.01.2020","5,8597","5,8773","5,8963","5,8350","","0,09%"
"15.01.2020","5,8547","5,8741","5,8919","5,8345","","-0,36%"
"15.01.2020","5,8758","5,8815","5,9008","5,8654","","0,05%"
"14.01.2020","5,8728","5,8779","5,9006","5,8684","","-0,15%"
"14.01.2020","5,8819","5,8674","5,9036","5,8580","","0,04%"
"13.01.2020","5,8798","5,8644","5,9015","5,8609","","0,22%"
"13.01.2020","5,8671","5,8839","5,8845","5,8509","","0,02%"
"12.01.2020","5,8657","5,8848","5,8848","5,8485","","-0,20%"
"10.01.2020","5,8777","5,8706","5,8966","5,8535","","0,02%"
"09.01.2020","5,8767","5,8686","5,8962","5,8570","","0,05%"
"09.01.2020","5,8739","5,9093","5,9306","5,8593","","0,03%"
"08.01.2020","5,8723","5,9050","5,9268","5,8562","","-0,62%"
"08.01.2020","5,9091","5,9710","5,9881","5,8950","","0,07%"
"07.01.2020","5,9050","5,9710","5,9885","5,8980","","-1,13%"
"07.01.2020","5,9727","5,9677","5,9791","5,9459","","0,04%"
"06.01.2020","5,9706","5,9676","5,9775","5,9477","","0,03%"
"06.01.2020","5,9690","5,9758","5,9811","5,9631","","0,03%"
"05.01.2020","5,9674","5,9713","5,9768","5,9625","","-0,08%"
"03.01.2020","5,9723","5,9545","5,9785","5,9460","","0,02%"
"02.01.2020","5,9712","5,9548","5,9781","5,9490","","0,25%"
"02.01.2020","5,9566","5,9458","5,9615","5,9415","","0,04%"
"01.01.2020","5,9540","5,9440","5,9599","5,9424","","0,12%"
"01.01.2020","5,9466","5,9461","5,9491","5,9375","","0,06%"
